tournaments.RoundRobinTournament
AIs
	UECD-Best
	UECD-Rushed
	GridNet
	UECD-TopFeats
	UECD-AllFeats
	RandomBiasedAI
	POLightRush
	POWorkerRush
	NaiveMCTS
	CoacAI
	Mayari
	MixedBot
	Tiamat
	Droplet
	ObiBotKenobi
	StrategyTactics
	TMA
	RAISocketAI
	UtsImass
maps
	maps/open_competition/basesWorkers16x16A.xml	maxGameLength=4000
iterations	5
timeBudget	100
iterationsBudget	-1
pregameAnalysisBudget	3600000	3600000
preAnalysis	true
fullObservability	true
timeoutCheck	false
runGC	true
iteration	map	ai1	ai2	time	winner	crashed	timedout	ai1_time_ns	ai2_time_ns
1	0	0	18	1125	0	-1	-1	12179405319	4642140258
2	0	0	18	1125	0	-1	-1	12179405319	4419686672
3	0	0	18	1125	0	-1	-1	12179405319	4429409571
4	0	0	18	1125	0	-1	-1	12179405319	4379055003
0	0	9	11	1595	0	-1	-1	180296732	22630041192
1	0	9	11	1395	0	-1	-1	100465490	20525820815
2	0	9	11	1465	0	-1	-1	64150228	20074852301
3	0	9	11	2238	0	-1	-1	158686463	40553784072
4	0	9	11	1174	0	-1	-1	44709332	16647507162
0	0	9	3	1115	1	-1	-1	101079495	13754634395
1	0	9	3	1115	1	-1	-1	18156987	13754634395
2	0	9	3	1115	1	-1	-1	14538803	13754634395
3	0	9	3	1115	1	-1	-1	16981421	13754634395
4	0	9	3	786	-1	-1	-1	11087946	9138809316
0	0	2	18	929	1	-1	-1	881347165	4731274390
1	0	2	18	929	1	-1	-1	881347165	4247489700
2	0	2	18	929	1	-1	-1	881347165	4078034170
3	0	2	18	929	1	-1	-1	881347165	4147008092
4	0	2	18	929	1	-1	-1	881347165	4227915669
0	0	6	18	750	1	-1	-1	19247692	3712045653
1	0	6	18	750	1	-1	-1	10816102	3972774922
2	0	6	18	750	1	-1	-1	5406902	3516904499
3	0	6	18	750	1	-1	-1	5008013	3453892788
4	0	6	18	750	1	-1	-1	4839120	3636013274
0	0	14	2	450	0	-1	-1	38394886	494784511
1	0	14	2	415	0	-1	-1	32759376	348866712
2	0	14	2	415	0	-1	-1	32982531	348866712
3	0	14	2	405	0	-1	-1	33081270	337376389
4	0	14	2	415	0	-1	-1	32864604	348866712
0	0	11	14	855	1	-1	-1	10634776570	138537532
1	0	11	14	1028	0	-1	-1	20254989869	139748680
2	0	11	14	525	1	-1	-1	4880007917	55112234
3	0	11	14	440	1	-1	-1	3887822098	41975097
4	0	11	14	435	1	-1	-1	3891159475	40932628
0	0	8	6	1379	1	-1	-1	77195001587	24361657
1	0	8	6	2927	1	-1	-1	147805414515	53281138
2	0	8	6	1593	1	-1	-1	72038248792	25707116
3	0	8	6	2216	1	-1	-1	108044098017	37532250
4	0	8	6	1968	1	-1	-1	118266950758	26541365
