tournaments.RoundRobinTournament
AIs
	multimap_small_200M_s1
	BestRL-350M
	RandomBiasedAI
	POLightRush
	POWorkerRush
	NaiveMCTS
	CoacAI
	Mayari
	MixedBot
	Tiamat
	Droplet
	ObiBotKenobi
	StrategyTactics
	TMA
	RAISocketAI
	UtsImass
maps
	maps/open_competition/basesWorkers8x8A.xml	maxGameLength=3000
	maps/open_competition/FourBasesWorkers8x8.xml	maxGameLength=3000
	maps/open_competition/NoWhereToRun9x8.xml	maxGameLength=4000
	maps/open_competition/basesWorkers16x16A.xml	maxGameLength=4000
	maps/open_competition/TwoBasesBarracks16x16.xml	maxGameLength=4000
iterations	5
timeBudget	100
iterationsBudget	-1
pregameAnalysisBudget	3600000	3600000
preAnalysis	true
fullObservability	true
timeoutCheck	false
runGC	true
iteration	map	ai1	ai2	time	winner	crashed	timedout	ai1_time_ns	ai2_time_ns
0	4	10	4	476	0	-1	-1	14948462233	5343117
1	4	10	4	499	0	-1	-1	17065514149	5523899
2	4	10	4	565	0	-1	-1	18367265314	4988608
3	4	10	4	425	0	-1	-1	13977254468	3102119
4	4	10	4	521	0	-1	-1	17281493123	3315906
0	1	7	1	500	0	-1	-1	290740090	7804937425
1	1	7	1	500	0	-1	-1	271660241	7804937425
2	1	7	1	500	0	-1	-1	264138635	7804937425
3	1	7	1	500	0	-1	-1	259555583	7804937425
4	1	7	1	500	0	-1	-1	258240714	7804937425
0	1	8	0	265	1	-1	-1	2634733892	2652465430
1	1	8	0	320	1	-1	-1	2919130399	3196489531
2	1	8	0	350	1	-1	-1	3747549734	3504173284
3	1	8	0	360	1	-1	-1	4195188610	3652321627
4	1	8	0	370	1	-1	-1	3384460072	3915796907
0	4	1	13	435	1	-1	-1	4039211766	315178190
1	4	1	13	435	1	-1	-1	4039211766	181678561
2	4	1	13	435	1	-1	-1	4039211766	180071632
3	4	1	13	435	1	-1	-1	4039211766	156747873
4	4	1	13	435	1	-1	-1	4039211766	159120248
0	1	11	0	246	0	-1	-1	8197268	1733335519
1	1	11	0	265	0	-1	-1	7503926	1998761930
2	1	11	0	175	0	-1	-1	3860614	1135782636
3	1	11	0	195	0	-1	-1	5562284	1311054392
4	1	11	0	285	0	-1	-1	7064066	2501461858
0	4	8	4	485	0	-1	-1	12072963890	5768809
1	4	8	4	485	0	-1	-1	14634532184	4133606
2	4	8	4	605	0	-1	-1	17368952450	4587752
3	4	8	4	427	0	-1	-1	13005423040	2519180
4	4	8	4	581	0	-1	-1	16463849853	3546509
0	4	12	7	485	1	-1	-1	7024793387	51614833
1	4	12	7	449	1	-1	-1	9423627635	43610139
2	4	12	7	705	1	-1	-1	9465935354	73719515
3	4	12	7	766	1	-1	-1	10983160988	68836796
4	4	12	7	479	1	-1	-1	12101932445	32203035
0	1	3	4	135	1	-1	-1	3130713	1406759
1	1	3	4	135	1	-1	-1	1420723	1074769
2	1	3	4	135	1	-1	-1	718810	634333
3	1	3	4	135	1	-1	-1	638843	546099
4	1	3	4	135	1	-1	-1	626063	515937
0	2	12	7	755	1	-1	-1	17660859712	47109108
1	2	12	7	945	1	-1	-1	23777661531	50386722
2	2	12	7	755	1	-1	-1	17167004840	25991656
3	2	12	7	895	1	-1	-1	18061723735	32649683
4	2	12	7	790	1	-1	-1	18152177911	22491009
0	2	5	13	1465	1	-1	-1	96883546973	971659395
1	2	5	13	1865	0	-1	-1	167789280799	816397474
2	2	5	13	1655	1	-1	-1	121637024267	918235860
3	2	5	13	1615	1	-1	-1	106070645939	815778479
4	2	5	13	4000	-1	-1	-1	228853103482	2083316938
0	4	11	0	487	0	-1	-1	83665726	9139163328
1	4	11	0	325	0	-1	-1	46677354	2610900587
2	4	11	0	380	0	-1	-1	95277794	3049066391
3	4	11	0	435	0	-1	-1	119551747	3993241425
4	4	11	0	440	0	-1	-1	93206289	4268657681
0	0	14	0	715	0	-1	-1	14836488902	24252481050
1	0	14	0	721	1	-1	-1	10319735414	24466454151
2	0	14	0	861	1	-1	-1	10510191607	31591102049
3	0	14	0	585	0	-1	-1	7178456695	17792823698
4	0	14	0	565	0	-1	-1	6756277875	16781965892
0	0	0	7	744	1	-1	-1	14307968523	27482886
1	0	0	7	744	1	-1	-1	14307968523	8122973
2	0	0	7	744	1	-1	-1	14307968523	6665292
3	0	0	7	744	1	-1	-1	14307968523	6131308
4	0	0	7	744	1	-1	-1	14307968523	6052571
0	4	2	3	409	1	-1	-1	4024852	5588220
1	4	2	3	387	1	-1	-1	921776	3724245
2	4	2	3	386	1	-1	-1	752337	1926454
3	4	2	3	434	1	-1	-1	943739	2877215
4	4	2	3	363	1	-1	-1	666091	1635216
0	1	2	5	275	1	-1	-1	3187299	26983889428
1	1	2	5	230	1	-1	-1	494731	22079439136
2	1	2	5	255	1	-1	-1	451328	25075274277
3	1	2	5	475	1	-1	-1	2132384	46977757264
4	1	2	5	425	1	-1	-1	718374	41062793507
0	3	4	12	4000	-1	-1	-1	80645813	400979109363
1	3	4	12	4000	-1	-1	-1	33508006	402942668665
2	3	4	12	2345	1	-1	-1	21246097	236227673895
3	3	4	12	3760	1	-1	-1	35737301	351362903207
4	3	4	12	1245	0	-1	-1	12741163	120662180893
0	2	9	4	900	0	-1	-1	11887623707	7209512
1	2	9	4	900	0	-1	-1	11891589679	4820296
2	2	9	4	900	0	-1	-1	11866301502	3260933
3	2	9	4	690	0	-1	-1	7952500620	2590521
4	2	9	4	690	0	-1	-1	7951480575	2347178
0	3	10	12	3630	0	-1	-1	38160444054	341932901841
1	3	10	12	4000	-1	-1	-1	41433455566	401370663279
